trade_date,instrument,name,industry,score,score_rank_pct,label_value,amount_log,rps_60d,ret_60d,ret_120d,price_percentile_252d,pe_rank_252d,pb_rank_252d,trend_smoothness_60d,industry_ret_20d,industry_ret_60d,industry_ret_120d,industry_breadth_20d,industry_breadth_60d,industry_volume_expansion,stock_minus_industry_ret_20d,stock_minus_industry_ret_60d,industry_top_stock_momentum,type
2020-12-31,601001.SH,晋控煤业,煤炭开采,0.0731,0.5181,1.0617,19.5841,0.8659,0.3235,0.1170,0.9881,0.9881,0.9841,0.1919,0.0008,0.0023,0.0009,0.5286,0.5083,1.7153,0.0846,0.1942,0.0477,missed
2021-01-27,601001.SH,晋控煤业,煤炭开采,0.1374,0.4848,1.1633,18.6344,0.4645,0.0081,-0.0832,0.5873,0.4365,0.4821,0.0047,-0.0034,0.0006,0.0002,0.4500,0.5060,1.0500,-0.1443,-0.0091,0.0492,high_score
2021-06-29,601001.SH,晋控煤业,煤炭开采,0.2900,0.5417,1.2298,19.5714,0.9107,0.4562,0.0862,0.8968,0.8968,0.8968,0.2746,0.0036,0.0041,0.0018,0.4821,0.5167,1.0851,-0.0154,0.1910,0.1290,missed
2021-07-07,601001.SH,晋控煤业,煤炭开采,0.3745,0.3600,1.1105,19.0943,0.9107,0.4252,0.2209,0.8690,0.8690,0.8651,0.2549,-0.0002,0.0038,0.0022,0.4357,0.5107,0.9642,-0.0544,0.1832,0.1373,high_score
2021-11-26,601001.SH,晋控煤业,煤炭开采,0.7412,0.7397,1.0195,19.4229,0.5305,-0.0022,0.2180,0.7500,0.7500,0.4603,-0.0010,-0.0044,0.0001,0.0018,0.4357,0.4869,0.6108,-0.0773,0.0462,0.1447,missed
2021-12-01,601001.SH,晋控煤业,煤炭开采,0.6960,0.6250,1.1692,19.5853,0.1330,-0.1485,0.1821,0.7401,0.7401,0.4385,-0.0671,-0.0049,-0.0011,0.0019,0.4357,0.4774,0.5719,-0.0894,-0.0339,0.1382,missed
2021-01-29,601016.SH,节能风电,新型电力,-0.7852,0.0899,1.0016,20.3916,0.8352,0.2473,0.0795,0.9405,0.9405,0.9286,0.1488,0.0067,0.0050,0.0017,0.4889,0.4755,2.8572,-0.0373,-0.0419,0.1228,high_score
2021-02-08,601016.SH,节能风电,新型电力,-0.5625,0.1316,1.1219,19.7701,0.7188,0.1382,0.0610,0.8591,0.8810,0.8095,0.0719,0.0076,0.0050,0.0019,0.4875,0.4792,2.4190,-0.1671,-0.0289,0.1425,high_score
2025-02-17,601061.SH,中信金属,商贸代理,0.6897,0.5405,1.4049,18.2401,0.2588,-0.1055,0.0800,0.3571,0.3849,0.1766,-0.2179,0.0023,-0.0018,0.0008,0.6000,0.4500,0.7722,0.0000,0.0000,0.0241,missed
2025-03-06,601061.SH,中信金属,商贸代理,0.7112,0.5455,1.0333,18.3726,0.2450,-0.0913,0.0491,0.3988,0.3988,0.2202,-0.1987,-0.0005,-0.0015,0.0005,0.4500,0.4667,0.9600,0.0000,0.0000,-0.0317,missed
2025-04-18,601061.SH,中信金属,商贸代理,0.2877,0.3929,1.0844,17.8902,0.6826,0.0319,-0.0288,0.4861,0.1488,0.1448,0.0550,-0.0002,0.0007,-0.0001,0.5500,0.5167,1.8143,0.0000,0.0000,-0.0473,high_score
2025-06-03,601061.SH,中信金属,商贸代理,-0.0025,0.2941,1.1765,18.0887,0.7378,0.0413,-0.0393,0.5675,0.2421,0.1270,0.0606,-0.0005,0.0009,-0.0002,0.3500,0.4667,0.6832,0.0000,0.0000,0.0284,high_score
2025-04-29,601106.SH,中国一重,工程机械,0.1107,0.2073,1.0881,18.2477,0.5132,-0.0225,-0.1844,0.3988,,0.4405,-0.0247,-0.0034,0.0000,0.0001,0.4800,0.4800,1.0213,0.0064,-0.0165,0.0627,high_score
2020-12-21,601117.SH,中国化学,建筑工程,-0.4492,0.3478,1.3008,19.3204,0.5851,0.0320,0.0488,0.3770,0.3750,0.2421,0.0498,-0.0030,-0.0006,0.0007,0.3679,0.3882,1.5460,-0.0269,0.0744,0.0226,high_score
2020-12-30,601127.SH,赛力斯,汽车整车,-0.0674,0.3443,3.0219,20.2895,0.9843,0.8554,0.7371,0.9004,0.9004,0.9004,0.2952,-0.0020,0.0068,0.0049,0.5111,0.5389,1.8086,-0.2887,0.3830,0.2104,high_score
2021-01-21,601127.SH,赛力斯,汽车整车,0.4259,0.4500,4.1177,19.8307,0.9188,0.5705,0.6104,0.8486,0.8486,0.8486,0.1931,0.0001,0.0040,0.0047,0.5222,0.5296,1.0466,-0.1507,0.3314,0.2070,high_score
2021-02-10,601127.SH,赛力斯,汽车整车,-0.0290,0.5366,3.7229,19.9325,0.6577,0.1120,0.4359,0.7689,0.7689,0.7649,0.0339,0.0009,0.0026,0.0042,0.5000,0.5093,1.2459,-0.0923,-0.0295,0.1921,missed
2021-03-03,601127.SH,赛力斯,汽车整车,-0.3567,0.2791,2.2640,20.4404,0.4567,-0.0268,1.3114,0.9841,0.9841,0.9801,-0.0083,0.0005,-0.0001,0.0043,0.4611,0.4889,1.1965,0.0920,0.0076,0.1619,high_score
2023-02-16,601127.SH,赛力斯,汽车整车,-1.1650,0.0769,1.1491,21.0892,0.0013,-0.2916,-0.4338,0.0238,,0.0040,-0.2061,0.0020,0.0011,-0.0003,0.5278,0.4944,1.0390,-0.1644,-0.3609,0.0508,high_score
2023-03-28,601127.SH,赛力斯,汽车整车,-0.2708,0.2903,1.1348,20.2765,0.0610,-0.1135,-0.3904,0.1071,,0.0794,-0.0996,-0.0016,0.0009,0.0006,0.4389,0.5037,1.0685,0.0647,-0.1668,0.0643,high_score
2023-04-24,601127.SH,赛力斯,汽车整车,0.5113,0.4545,1.1664,20.6469,0.0361,-0.2465,-0.3882,0.0040,,0.0040,-0.2111,-0.0011,-0.0005,0.0004,0.4389,0.4537,0.8929,-0.2381,-0.2207,0.0666,high_score
2023-05-15,601127.SH,赛力斯,汽车整车,0.3979,0.5750,1.0646,19.6318,0.0296,-0.2811,-0.4581,0.0198,,0.0595,-0.2389,0.0020,-0.0005,0.0004,0.5111,0.4574,0.9668,-0.1657,-0.2599,0.0691,missed
2023-06-02,601127.SH,赛力斯,汽车整车,0.0324,0.3200,2.4492,20.7179,0.0386,-0.3049,-0.4235,0.0357,,0.0556,-0.2597,-0.0013,-0.0018,-0.0002,0.4444,0.4389,1.0173,-0.0209,-0.1990,0.0596,high_score
2023-08-28,601127.SH,赛力斯,汽车整车,-1.0634,0.1273,1.5560,21.5724,0.9885,0.3258,-0.1262,0.1905,,0.2698,0.1509,-0.0066,0.0016,-0.0004,0.3222,0.4463,1.0410,-0.1314,0.2381,0.0575,high_score
2023-09-04,601127.SH,赛力斯,汽车整车,-1.4376,0.0427,1.1612,21.7792,1.0000,0.6350,0.0974,0.4960,,0.7738,0.2808,-0.0033,0.0025,0.0007,0.3944,0.4704,0.9567,0.0243,0.4811,0.0606,high_score
2024-02-05,601127.SH,赛力斯,汽车整车,-1.0963,0.0597,1.3925,21.9105,0.1990,-0.3132,0.4138,0.6667,,0.6667,-0.2050,-0.0038,-0.0030,-0.0012,0.4389,0.3852,1.0017,-0.0939,-0.1499,0.0926,high_score
2022-10-17,601138.SH,工业富联,通信设备,0.1667,0.3448,1.6448,18.3840,0.3583,-0.0888,-0.1463,0.0298,0.0298,0.0298,-0.1320,-0.0023,-0.0002,0.0005,0.4345,0.4673,0.7627,-0.0515,-0.0613,0.0682,high_score
2022-11-07,601138.SH,工业富联,通信设备,0.1259,0.5238,1.6318,18.6041,0.3111,-0.0938,-0.0736,0.1071,0.1071,0.0456,-0.1468,0.0075,-0.0008,0.0012,0.6024,0.4583,0.8806,-0.0917,-0.0331,0.0448,missed
2022-12-05,601138.SH,工业富联,通信设备,-0.2990,0.2727,1.4071,18.9246,0.4472,-0.0032,-0.0333,0.2540,0.2540,0.2897,-0.0048,-0.0002,-0.0001,0.0004,0.4595,0.4681,1.3715,0.0729,0.0066,0.0245,high_score
2023-01-06,601138.SH,工业富联,通信设备,-0.2330,0.1200,1.0603,18.5360,0.7204,0.1234,-0.0270,0.3671,0.3571,0.3690,0.2135,-0.0000,0.0009,0.0002,0.4500,0.4706,0.7406,0.0002,0.0719,0.0294,high_score
2024-01-15,601138.SH,工业富联,通信设备,-0.2349,0.1562,1.1075,20.4489,0.0469,-0.2134,-0.4529,0.1944,0.1944,0.1865,-0.1631,-0.0048,-0.0010,-0.0014,0.3833,0.4444,0.8465,-0.0450,-0.1471,0.0269,high_score
2024-11-22,601138.SH,工业富联,通信设备,-0.1516,0.3000,1.1835,21.7659,0.2906,0.0997,-0.0531,0.5317,0.5159,0.5119,0.0597,0.0001,0.0066,0.0024,0.4773,0.5182,2.5238,-0.1037,-0.4476,0.1707,high_score
2024-12-13,601138.SH,工业富联,通信设备,0.0325,0.4255,1.3301,21.9976,0.2025,0.1368,-0.2501,0.3968,0.3968,0.3611,0.0844,-0.0006,0.0072,0.0024,0.4659,0.5189,0.9975,-0.0899,-0.4101,0.2579,high_score
2025-01-06,601138.SH,工业富联,通信设备,-0.7385,0.0588,2.2562,21.2598,0.0515,-0.1594,-0.2860,0.3016,0.2976,0.2738,-0.1193,-0.0038,0.0015,0.0021,0.4341,0.4795,0.7716,-0.0067,-0.2458,0.3076,high_score
2025-02-05,601138.SH,工业富联,通信设备,-0.4149,0.2093,2.9750,22.5163,0.0766,-0.1780,-0.1656,0.1905,0.1865,0.1667,-0.1192,-0.0024,-0.0004,0.0026,0.4386,0.4697,1.0818,-0.0523,-0.1428,0.2625,high_score
2025-03-31,601138.SH,工业富联,通信设备,0.0555,0.3000,2.2273,20.9545,0.0729,-0.1487,-0.0831,0.0794,0.0794,0.0556,-0.1230,-0.0006,-0.0010,0.0026,0.4568,0.4629,1.1127,-0.0428,-0.0708,0.0762,high_score
2025-04-16,601138.SH,工业富联,通信设备,1.4123,0.6087,2.5821,21.4490,0.1205,-0.1126,-0.3290,0.0159,0.0159,0.0159,-0.0777,-0.0086,-0.0005,-0.0001,0.4182,0.4992,0.8057,-0.0202,-0.0576,0.0544,missed
2025-05-07,601138.SH,工业富联,通信设备,0.4282,0.3676,2.3552,21.3457,0.2083,-0.0903,-0.2473,0.0833,0.0159,0.0159,-0.0768,-0.0007,-0.0008,-0.0007,0.5114,0.4841,0.7283,0.0069,-0.0190,0.0436,high_score
2025-06-03,601138.SH,工业富联,通信设备,-0.3538,0.1324,2.0298,20.6578,0.2848,-0.1069,-0.1532,0.1171,0.0377,0.0377,-0.0938,0.0019,-0.0010,-0.0003,0.4909,0.4750,1.0707,0.0036,-0.0328,0.0307,high_score
2025-07-03,601138.SH,工业富联,通信设备,-0.4033,0.2000,1.3482,22.1770,0.9435,0.2220,0.0828,0.7421,0.5159,0.5000,0.1681,0.0029,0.0015,0.0006,0.5500,0.5212,1.2196,0.0758,0.1515,0.0292,high_score
2025-04-30,601168.SH,西部矿业,铜,1.3606,0.8462,1.1962,19.8258,0.1543,-0.1176,-0.1596,0.1270,0.0714,0.0079,-0.1359,-0.0032,-0.0005,-0.0005,0.4062,0.4708,1.3434,-0.0213,-0.0739,0.0163,missed
2025-05-07,601168.SH,西部矿业,铜,1.4372,0.8824,1.4046,20.1871,0.1882,-0.0972,-0.1870,0.1885,0.0972,0.0258,-0.1123,-0.0006,-0.0002,-0.0006,0.4875,0.4833,1.2534,-0.0420,-0.0730,0.0164,missed
2025-05-19,601179.SH,中国西电,电气设备,0.4821,0.5660,1.3520,19.2817,0.2522,-0.0855,-0.2277,0.0615,0.0536,0.0536,-0.1213,0.0023,-0.0009,-0.0007,0.5160,0.4855,0.7665,-0.0236,-0.0136,0.0489,missed
2025-06-18,601179.SH,中国西电,电气设备,1.0344,0.7234,1.8683,19.0551,0.4153,-0.0822,-0.1995,0.0079,0.0040,0.0040,-0.1308,-0.0008,-0.0019,-0.0006,0.4564,0.4667,0.9756,-0.0137,0.0342,0.0221,missed
2025-07-01,601179.SH,中国西电,电气设备,1.1154,0.7931,1.6101,18.9189,0.2045,-0.0960,-0.2234,0.0317,0.0298,0.0298,-0.1651,0.0026,-0.0007,-0.0006,0.5617,0.4975,1.0281,-0.0722,-0.0447,0.0173,missed
2025-08-27,601179.SH,中国西电,电气设备,0.5726,0.6324,1.5880,20.1312,0.3538,0.0609,-0.0090,0.3611,0.3135,0.2897,0.0946,0.0052,0.0034,0.0009,0.5617,0.5259,1.4169,-0.1150,-0.1610,0.0545,missed
2025-04-11,601212.SH,白银有色,铜,0.8541,0.3571,1.2900,19.1508,0.4730,-0.0182,-0.1151,0.1746,0.1746,0.1508,-0.0252,-0.0051,-0.0008,-0.0006,0.4250,0.4750,1.4828,0.0451,0.0377,0.0180,high_score
2025-05-06,601212.SH,白银有色,铜,0.5176,0.5200,3.0318,19.3001,0.5144,-0.0070,-0.1044,0.4286,0.5516,0.4246,-0.0086,-0.0019,-0.0002,-0.0005,0.4562,0.4833,1.2960,0.0207,0.0190,0.0163,missed
2025-06-03,601212.SH,白银有色,铜,0.1987,0.4853,3.0171,19.6334,0.7817,0.0616,-0.0425,0.6627,0.7500,0.6667,0.0686,0.0018,0.0006,0.0002,0.5089,0.5009,0.6481,0.0477,0.0387,0.0196,high_score
2025-07-09,601212.SH,白银有色,铜,-0.3704,0.1613,1.7111,19.6293,0.8432,0.1798,0.1290,0.8829,0.9147,0.9028,0.1920,0.0014,0.0024,0.0007,0.5125,0.5071,1.2909,-0.0067,0.0385,0.0220,high_score
2025-04-10,601231.SH,环旭电子,元器件,2.2141,0.7273,1.2968,20.1481,0.0778,-0.1634,-0.1401,0.0357,0.6667,0.0119,-0.1184,-0.0096,-0.0003,0.0010,0.4043,0.4822,0.9905,-0.0528,-0.1255,0.1060,missed
2025-05-22,601231.SH,环旭电子,元器件,1.8669,0.9412,1.8312,18.2868,0.0464,-0.2710,-0.0926,0.0972,0.7460,0.0556,-0.2536,0.0016,-0.0025,0.0005,0.4587,0.4489,0.8775,-0.0053,-0.1151,0.0811,missed
2025-06-20,601231.SH,环旭电子,元器件,1.5680,0.8400,1.5629,19.0833,0.1443,-0.1755,-0.0431,0.1865,0.7778,0.1667,-0.1478,0.0013,-0.0011,0.0005,0.4696,0.4605,0.8914,-0.0083,-0.0938,0.0466,missed
2025-07-18,601231.SH,环旭电子,元器件,2.0401,0.8750,1.7864,19.7186,0.5985,0.0753,-0.0117,0.3413,0.8095,0.2976,0.0811,0.0070,0.0033,0.0017,0.5543,0.4942,1.4151,-0.1194,-0.1533,0.0583,missed
2025-08-06,601231.SH,环旭电子,元器件,2.0480,0.8710,1.5233,20.2492,0.7516,0.1294,-0.0653,0.8413,0.9841,0.7619,0.1351,0.0047,0.0030,0.0010,0.4978,0.4870,1.4588,0.0406,-0.0766,0.0834,missed
2022-07-22,601360.SH,三六零,互联网,-0.6086,0.0909,1.1272,19.2800,0.1429,-0.0663,-0.4057,0.0139,0.7679,0.0139,-0.0950,-0.0004,0.0030,-0.0016,0.4611,0.5574,1.1626,-0.0995,-0.2565,0.0200,high_score
2022-08-02,601360.SH,三六零,互联网,-0.4631,0.1212,1.2652,19.9578,0.0873,-0.1392,-0.3336,0.0040,0.7302,0.0040,-0.1989,-0.0022,0.0008,-0.0010,0.4500,0.5278,0.9745,-0.1013,-0.1784,0.0277,high_score
2025-04-30,601399.SH,国机重装,工程机械,0.5426,0.4385,1.0567,18.7017,0.4893,-0.0242,-0.1730,0.2996,0.2976,0.2897,-0.0261,-0.0043,-0.0000,-0.0001,0.4550,0.4783,1.0066,-0.0215,-0.0155,0.0627,high_score
2020-12-28,601567.SH,三星医疗,电气设备,0.1816,0.4250,1.4003,17.8447,0.4414,-0.0090,-0.0543,0.0079,0.0079,0.0040,-0.0147,0.0079,0.0047,0.0036,0.5365,0.5174,1.0477,-0.2381,-0.3375,0.1092,high_score
2021-01-04,601567.SH,三星医疗,电气设备,-0.9374,0.1212,1.3932,18.2500,0.4494,0.0103,-0.0988,0.1091,0.1091,0.0774,0.0172,0.0106,0.0043,0.0032,0.5771,0.5133,1.1382,-0.2747,-0.2766,0.1118,high_score
2021-02-01,601567.SH,三星医疗,电气设备,-1.0777,0.0847,1.2391,17.1589,0.1591,-0.1577,-0.1770,0.0119,0.0119,0.0119,-0.2958,-0.0008,0.0033,0.0025,0.4604,0.5058,1.6716,-0.0911,-0.3776,0.1311,high_score
2021-03-31,601567.SH,三星医疗,电气设备,-0.4476,0.1786,1.4405,16.9954,0.5197,0.0060,0.0015,0.2361,0.2361,0.2222,0.0099,-0.0033,0.0001,0.0021,0.4654,0.4922,0.8010,0.0822,0.0115,0.1243,high_score
2021-04-02,601567.SH,三星医疗,电气设备,-0.5266,0.1667,1.4774,17.9900,0.5394,-0.0045,0.0046,0.1865,0.1865,0.1825,-0.0074,-0.0005,-0.0004,0.0020,0.4950,0.4865,0.7993,0.0192,0.0280,0.1203,high_score
2023-06-20,601567.SH,三星医疗,电气设备,3.2563,0.9634,1.2675,17.7562,0.4903,-0.0326,-0.0127,0.3016,0.0317,0.1905,-0.0374,0.0004,-0.0009,-0.0004,0.4449,0.4429,0.9131,-0.0689,0.0326,0.0243,missed
2023-07-04,601567.SH,三星医疗,电气设备,0.5995,0.5641,1.1789,18.6643,0.6293,-0.0023,-0.0297,0.5119,0.0952,0.5198,-0.0027,0.0016,-0.0006,-0.0003,0.4678,0.4429,0.9253,0.0112,0.0483,0.0242,missed
2023-08-11,601567.SH,三星医疗,电气设备,0.0292,0.3636,1.3532,18.1555,0.8897,0.1140,0.0543,0.9087,0.2024,0.9127,0.1401,-0.0028,-0.0012,-0.0013,0.4064,0.4257,0.9867,-0.0138,0.1939,0.0320,high_score
2023-09-20,601567.SH,三星医疗,电气设备,0.2513,0.4848,1.1280,18.4775,0.9911,0.3050,0.2947,0.9325,0.3790,0.8552,0.3328,-0.0013,-0.0026,-0.0018,0.4128,0.3961,0.8781,0.1240,0.4503,0.0283,high_score
2020-12-30,601600.SH,中国铝业,铝,-0.6445,0.1475,1.2061,19.8390,0.8060,0.2313,0.1037,0.9107,0.9147,0.8948,0.1985,-0.0052,0.0053,0.0022,0.4100,0.4867,2.2808,-0.0280,-0.1130,0.0636,high_score
2025-04-21,601600.SH,中国铝业,铝,0.9004,0.4286,1.1502,20.7145,0.0816,-0.1583,-0.2500,0.0833,0.0317,0.0317,-0.1704,-0.0063,-0.0022,-0.0009,0.3800,0.4167,0.9925,-0.0095,-0.0218,0.0292,high_score
2025-06-11,601600.SH,中国铝业,铝,0.7304,0.6531,1.0366,20.7104,0.2986,-0.1034,-0.0916,0.3294,0.1746,0.1627,-0.1266,0.0013,-0.0017,0.0002,0.4900,0.4300,0.8105,0.0296,0.0077,0.0075,missed
2025-04-29,601611.SH,中国核建,建筑工程,0.3873,0.3415,1.0514,19.6379,0.7315,0.0512,0.0094,0.6944,0.6587,0.6151,0.0522,0.0001,0.0004,-0.0004,0.4800,0.4433,0.9896,-0.0075,0.0363,0.0268,high_score
2025-05-15,601615.SH,明阳智能,电气设备,0.0569,0.3571,1.5360,19.0395,0.4655,-0.0377,-0.2027,0.4643,0.7262,0.5357,-0.0426,0.0016,-0.0009,-0.0012,0.4968,0.4819,0.7681,0.0276,0.0353,0.0507,high_score
2020-12-14,601618.SH,中国中冶,建筑工程,-1.0465,0.1053,1.0837,18.7746,0.2597,-0.0612,0.0357,0.3095,0.2659,0.3175,-0.1016,-0.0024,-0.0002,0.0005,0.3536,0.3953,1.6320,0.0079,-0.0443,0.0246,high_score
2020-12-03,601633.SH,长城汽车,汽车整车,-0.6541,0.3214,1.5312,20.7286,0.9799,0.5749,1.9380,0.9206,0.9206,0.9087,0.2911,0.0045,0.0072,0.0058,0.4722,0.5222,2.2950,-0.2397,0.0412,0.2019,high_score
2021-02-26,601633.SH,长城汽车,汽车整车,0.0307,0.2727,1.0043,21.0483,0.7858,0.1718,1.3237,0.8373,0.8373,0.8294,0.0689,-0.0007,0.0003,0.0041,0.4389,0.4889,1.2201,-0.1787,0.1986,0.1725,high_score
2020-12-14,601666.SH,平煤股份,煤炭开采,-0.4409,0.2632,1.0662,18.8505,0.1578,-0.1094,0.4493,0.6706,0.2817,0.6627,-0.0779,-0.0012,0.0010,0.0018,0.4643,0.4619,1.6721,-0.0682,-0.1564,0.0501,high_score
2021-05-24,601666.SH,平煤股份,煤炭开采,-0.1428,0.4286,1.0275,19.0552,0.9160,0.2353,0.0194,0.9206,0.3690,0.7659,0.1867,0.0037,0.0035,0.0012,0.4964,0.5119,1.9120,-0.0034,0.0160,0.0824,high_score
2021-06-30,601666.SH,平煤股份,煤炭开采,0.0460,0.4762,1.0985,18.7584,0.8591,0.3216,0.2216,0.9048,0.7579,0.9444,0.2055,0.0022,0.0044,0.0024,0.4750,0.5250,1.0452,-0.1083,0.0341,0.1304,high_score
2021-07-22,601666.SH,平煤股份,煤炭开采,0.2591,0.4737,1.1600,19.0647,0.7065,0.1383,0.2011,0.8294,0.5040,0.8611,0.0805,-0.0003,0.0038,0.0028,0.5000,0.5119,1.0379,-0.0930,-0.0961,0.1477,high_score
2021-08-04,601666.SH,平煤股份,煤炭开采,0.3583,0.3684,1.1225,19.6426,0.2691,-0.1080,0.4215,0.7976,0.3929,0.8175,-0.0696,0.0021,0.0004,0.0038,0.5250,0.4821,1.0142,-0.0610,-0.1115,0.1398,high_score
2020-12-28,601669.SH,中国电建,建筑工程,-1.3757,0.0250,1.5844,19.0116,0.4586,-0.0026,0.0133,0.2659,0.3690,0.1865,-0.0033,-0.0040,-0.0004,-0.0001,0.3500,0.4096,1.3205,-0.0160,0.0262,0.0194,high_score
2021-04-29,601669.SH,中国电建,建筑工程,-0.9533,0.0851,1.3629,18.7297,0.5798,0.0026,0.0026,0.3651,0.1230,0.1786,0.0035,-0.0025,0.0012,0.0006,0.3464,0.4477,0.8559,-0.0081,-0.0588,0.0530,high_score
2021-05-27,601669.SH,中国电建,建筑工程,-0.9188,0.1220,1.1819,19.0550,0.5035,0.0155,-0.0224,0.4762,0.1806,0.1806,0.0264,0.0003,0.0001,0.0002,0.4643,0.4345,0.6694,0.0177,0.0162,0.0563,high_score
2021-06-01,601669.SH,中国电建,建筑工程,-0.9965,0.0566,1.0071,18.6704,0.5035,-0.0051,-0.0780,0.3651,0.1607,0.1488,-0.0094,-0.0002,-0.0003,-0.0000,0.4321,0.4167,0.6942,0.0098,0.0194,0.0554,high_score
2021-07-09,601669.SH,中国电建,建筑工程,-0.6837,0.1923,1.0855,19.0524,0.4031,-0.0326,-0.0203,0.2044,0.0794,0.0119,-0.0924,-0.0009,-0.0010,0.0003,0.4214,0.3952,1.0204,0.0189,0.0266,0.0331,high_score
2021-09-17,601689.SH,拓普集团,汽车配件,1.6106,0.7059,1.0777,18.8483,0.3141,-0.0954,0.0331,0.2619,0.1389,0.1508,-0.0562,0.0001,0.0008,0.0019,0.4425,0.4625,0.9842,-0.1051,-0.1981,0.1741,missed
2022-06-17,601698.SH,中国卫通,电信运营,1.5295,1.0000,1.1162,17.5922,0.2457,-0.0819,-0.2406,0.1071,0.0794,0.1111,-0.0795,-0.0002,-0.0004,-0.0008,0.4625,0.4917,0.9239,0.0334,-0.0522,0.0168,missed
2022-09-29,601698.SH,中国卫通,电信运营,-0.3726,0.1463,1.0054,17.7135,0.5125,-0.1028,-0.1452,0.0198,0.0040,0.0198,-0.0996,-0.0013,0.0003,-0.0004,0.4625,0.4583,1.3677,-0.0942,-0.1145,0.0194,high_score
2022-10-11,601698.SH,中国卫通,电信运营,-0.1459,0.2045,1.0013,17.2546,0.5840,-0.0959,-0.0943,0.0238,0.0079,0.0238,-0.0931,-0.0026,0.0005,-0.0002,0.4375,0.4625,1.3484,-0.1870,-0.1260,0.0216,high_score
2020-12-03,601699.SH,潞安环能,煤炭开采,-0.9318,0.2500,1.2583,19.4662,0.5842,0.0235,0.1601,0.7183,0.8968,0.6111,0.0268,0.0044,0.0018,0.0021,0.5286,0.4655,1.3157,0.0056,-0.0841,0.0538,high_score
2021-01-29,601699.SH,潞安环能,煤炭开采,-0.6799,0.1011,1.3264,18.6652,0.3153,-0.0839,-0.1469,0.0179,0.1647,0.0040,-0.0836,-0.0071,-0.0006,-0.0003,0.4036,0.4869,1.0202,-0.0253,-0.0294,0.0488,high_score
2021-02-03,601699.SH,潞安环能,煤炭开采,-0.7277,0.1667,1.1969,18.2989,0.3338,-0.0978,-0.1365,0.0159,0.1627,0.0079,-0.0974,-0.0072,-0.0013,-0.0003,0.3893,0.4726,0.9587,-0.0071,-0.0076,0.0472,high_score
2025-01-06,601717.SH,中创智领,专用机械,0.4910,0.5294,1.0668,19.6673,0.6131,0.0047,-0.0614,0.3234,0.2698,0.1429,0.0065,-0.0040,0.0018,0.0025,0.4079,0.4667,1.1411,0.0637,-0.1125,0.1889,missed
2025-06-17,601872.SH,招商轮船,水运,2.1383,0.9545,1.5865,20.3340,0.7804,0.0340,0.0687,0.4980,0.2500,0.2063,0.0405,0.0005,0.0009,0.0003,0.4700,0.4833,1.5902,0.0826,-0.0062,0.0237,missed
2025-07-11,601872.SH,招商轮船,水运,1.0066,0.9167,2.1332,19.6075,0.4329,0.0250,-0.0361,0.1726,0.1508,0.1984,0.0402,-0.0013,0.0007,0.0002,0.4000,0.4667,1.0301,-0.0432,-0.0094,0.0264,missed
2025-08-18,601872.SH,招商轮船,水运,1.0013,0.7692,1.9422,19.4348,0.2334,0.0133,-0.0379,0.1587,0.1429,0.2083,0.0297,-0.0001,0.0000,0.0004,0.4200,0.4300,0.9274,-0.0091,0.0167,0.0230,missed
2025-05-19,601899.SH,紫金矿业,铜,-0.1886,0.2830,1.1827,20.9991,0.7817,0.0615,0.1152,0.6587,0.0298,0.2202,0.0633,0.0027,0.0000,-0.0001,0.5152,0.4884,0.8609,-0.0720,0.0674,0.0159,high_score
2020-12-25,601918.SH,新集能源,煤炭开采,-0.6787,0.1351,1.2214,19.7611,0.8298,0.2672,0.2621,0.8929,0.6389,0.9167,0.2416,0.0019,0.0029,0.0023,0.5429,0.5060,1.8553,0.0759,0.0966,0.0456,high_score
2023-06-27,601918.SH,新集能源,煤炭开采,1.4611,0.8095,1.0182,18.1543,0.6461,0.0024,0.0024,0.2103,0.7341,0.0833,0.0057,-0.0047,-0.0020,-0.0009,0.4464,0.4143,0.7918,0.0934,0.1223,0.0179,missed
2023-07-19,601918.SH,新集能源,煤炭开采,1.5541,0.6571,1.1706,17.6668,0.7779,0.0284,0.0533,0.5159,0.9246,0.2381,0.0704,-0.0013,-0.0027,-0.0011,0.5214,0.4429,0.7962,0.0753,0.1905,0.0143,missed
2023-08-03,601918.SH,新集能源,煤炭开采,1.3253,0.7778,1.1230,17.9329,0.5507,-0.0069,0.0094,0.4484,0.8591,0.3770,-0.0182,-0.0029,-0.0030,-0.0013,0.4464,0.4369,0.8851,0.0651,0.1673,0.0111,missed
2023-09-12,601918.SH,新集能源,煤炭开采,1.3494,0.8148,1.0121,19.2484,0.9757,0.2063,0.2005,0.9643,1.0000,0.8135,0.3702,0.0056,0.0008,-0.0002,0.5250,0.4774,1.2693,0.0539,0.1635,0.0152,missed
2023-10-11,601918.SH,新集能源,煤炭开采,0.9442,0.6977,1.0711,19.0665,0.9528,0.1279,0.2108,0.9206,0.9286,0.7778,0.2289,0.0007,0.0009,-0.0000,0.4750,0.4655,2.1062,-0.0102,0.0793,0.0281,missed
2020-12-23,601919.SH,中远海控,水运,-0.5057,0.2727,1.6068,20.8845,0.9857,0.7801,1.9395,0.9881,0.7024,0.9881,0.4481,-0.0036,0.0013,0.0025,0.3500,0.4458,2.0909,0.0751,0.5604,0.1214,high_score
