trade_date,ts_code,score,label,tags,primary_reason,supporting
2020-12-09,600808.SH,-1.0025056105764334,1.3499670028686523,low_score_high_return,low_score_but_high_return,
2020-12-09,600816.SH,-0.6962220175912102,2.8276233673095703,low_score_high_return,low_score_but_high_return,
2020-12-09,601001.SH,-0.22167695191441342,1.153247594833374,low_score_high_return,low_score_but_high_return,
2020-12-09,601058.SH,-0.24116799857723395,1.087096929550171,low_score_high_return,low_score_but_high_return,
2020-12-09,601117.SH,-1.3713821189214868,1.4319095611572266,low_score_high_return,low_score_but_high_return,
2020-12-09,601127.SH,-0.4854557465134326,3.3767285346984863,low_score_high_return,low_score_but_high_return,
2020-12-09,601567.SH,-0.917820608386058,1.259711742401123,low_score_high_return,low_score_but_high_return,
2020-12-09,601600.SH,-0.874675350320554,1.0781359672546387,low_score_high_return,low_score_but_high_return,
2020-12-09,601633.SH,-0.6771029925310617,1.5566668510437012,low_score_high_return,low_score_but_high_return,
2020-12-09,601699.SH,-1.2134298475760477,1.463810920715332,low_score_high_return,low_score_but_high_return,
2020-12-09,601877.SH,-0.2811589154777313,1.0162732601165771,low_score_high_return,low_score_but_high_return,
2020-12-09,601918.SH,-0.9879836413564137,1.0300383567810059,low_score_high_return,low_score_but_high_return,
2020-12-09,601919.SH,-0.8530724911196279,1.7582950592041016,low_score_high_return,low_score_but_high_return,
2020-12-09,603077.SH,-0.3634182093879918,1.4028778076171875,low_score_high_return,low_score_but_high_return,
2020-12-09,603260.SH,-0.15876705207107078,4.977712154388428,low_score_high_return,low_score_but_high_return,
2020-12-09,603565.SH,-0.4305850570282469,1.1276841163635254,low_score_high_return,low_score_but_high_return,
2020-12-09,688037.SH,-0.359852981367141,1.1193699836730957,low_score_high_return,low_score_but_high_return,
2020-12-09,688599.SH,-1.1687392500194553,2.061048984527588,low_score_high_return,low_score_but_high_return,
2020-12-10,000155.SZ,-0.7409787323628687,3.803116798400879,low_score_high_return,low_score_but_high_return,
2020-12-10,000301.SZ,-0.405250010095292,2.3172719478607178,low_score_high_return,low_score_but_high_return,
2020-12-10,000591.SZ,-0.48181812743498426,1.0270347595214844,low_score_high_return,low_score_but_high_return,
2020-12-10,000629.SZ,-0.6507300599114499,0.9647578001022339,low_score_high_return,low_score_but_high_return,
2020-12-10,000825.SZ,-1.067133136151078,1.780442714691162,low_score_high_return,low_score_but_high_return,
2020-12-10,000960.SZ,-0.7419630343083845,1.132215976715088,low_score_high_return,low_score_but_high_return,
2020-12-10,000983.SZ,-0.4580791393643576,1.0986554622650146,low_score_high_return,low_score_but_high_return,
2020-12-10,002340.SZ,-1.0154006228926924,1.4365849494934082,low_score_high_return,low_score_but_high_return,
2020-12-10,002466.SZ,-0.6325120776817651,3.016181468963623,low_score_high_return,low_score_but_high_return,
2020-12-10,002472.SZ,-0.25290205182345227,2.169766902923584,low_score_high_return,low_score_but_high_return,
2020-12-10,002648.SZ,-1.0657189389078436,1.1521649360656738,low_score_high_return,low_score_but_high_return,
2020-12-10,600010.SH,-0.926121533721988,2.0841445922851562,low_score_high_return,low_score_but_high_return,
2020-12-10,600089.SH,-0.8860998721692643,2.547703266143799,low_score_high_return,low_score_but_high_return,
2020-12-10,600096.SH,-0.9269542040835795,3.3106460571289062,low_score_high_return,low_score_but_high_return,
2020-12-10,600111.SH,-0.2322751673732965,3.145256996154785,low_score_high_return,low_score_but_high_return,
2020-12-10,600141.SH,-0.5924231953142235,2.000227928161621,low_score_high_return,low_score_but_high_return,
2020-12-10,600188.SH,-0.3231257227896376,1.5138461589813232,low_score_high_return,low_score_but_high_return,
2020-12-10,600295.SH,-1.0538354022419072,2.432504892349243,low_score_high_return,low_score_but_high_return,
2020-12-10,600348.SH,-0.34731063058227335,1.4962282180786133,low_score_high_return,low_score_but_high_return,
2020-12-10,600392.SH,-0.7539061735874155,1.6415014266967773,low_score_high_return,low_score_but_high_return,
2020-12-10,600808.SH,-0.9769772334666993,1.287240743637085,low_score_high_return,low_score_but_high_return,
2020-12-10,600816.SH,-0.6859653069519958,2.6345179080963135,low_score_high_return,low_score_but_high_return,
2020-12-10,601117.SH,-1.1592112867922308,1.4176547527313232,low_score_high_return,low_score_but_high_return,
2020-12-10,601127.SH,-0.4388453127280194,3.8545455932617188,low_score_high_return,low_score_but_high_return,
2020-12-10,601567.SH,-0.9066252715240561,1.1046407222747803,low_score_high_return,low_score_but_high_return,
2020-12-10,601600.SH,-0.878480444333884,0.9963890314102173,low_score_high_return,low_score_but_high_return,
2020-12-10,601633.SH,-0.6966273415135662,1.5491766929626465,low_score_high_return,low_score_but_high_return,
2020-12-10,601699.SH,-1.2315258252113606,1.3259303569793701,low_score_high_return,low_score_but_high_return,
2020-12-10,601918.SH,-1.085030135743672,0.9665489196777344,low_score_high_return,low_score_but_high_return,
2020-12-10,601919.SH,-0.8590921103508578,1.768345832824707,low_score_high_return,low_score_but_high_return,
2020-12-10,603077.SH,-0.32437055407378207,1.5642855167388916,low_score_high_return,low_score_but_high_return,
2020-12-10,603260.SH,-0.2912157531952449,4.932432174682617,low_score_high_return,low_score_but_high_return,
2020-12-10,603565.SH,-0.4178417395822435,1.1553165912628174,low_score_high_return,low_score_but_high_return,
2020-12-10,688037.SH,-0.33565214267252264,1.0763843059539795,low_score_high_return,low_score_but_high_return,
2020-12-10,688599.SH,-1.158412229518198,1.7138943672180176,low_score_high_return,low_score_but_high_return,
2020-12-11,000155.SZ,-0.5646425051684446,3.6151680946350098,low_score_high_return,low_score_but_high_return,
2020-12-11,000301.SZ,-0.4706516589061391,2.2525644302368164,low_score_high_return,low_score_but_high_return,
2020-12-11,000591.SZ,-0.6282420382584122,1.1300170421600342,low_score_high_return,low_score_but_high_return,
2020-12-11,000629.SZ,-0.5837727143943128,1.1725661754608154,low_score_high_return,low_score_but_high_return,
2020-12-11,000683.SZ,-0.15892107204216585,4.485631465911865,low_score_high_return,low_score_but_high_return,
2020-12-11,000807.SZ,-0.15962603767822006,1.0856246948242188,low_score_high_return,low_score_but_high_return,
